strategy,signal_month,GICS Sector,sector_count,n_holdings,sector_share
base_equal_top10,2017-07-31,Consumer Discretionary,1,10,0.1
base_equal_top10,2017-07-31,Consumer Staples,1,10,0.1
base_equal_top10,2017-07-31,Financials,1,10,0.1
base_equal_top10,2017-07-31,Industrials,4,10,0.4
base_equal_top10,2017-07-31,Information Technology,3,10,0.3
base_equal_top10,2017-08-31,Consumer Discretionary,3,10,0.3
base_equal_top10,2017-08-31,Consumer Staples,1,10,0.1
base_equal_top10,2017-08-31,Financials,1,10,0.1
base_equal_top10,2017-08-31,Industrials,4,10,0.4
base_equal_top10,2017-08-31,Information Technology,1,10,0.1
base_equal_top10,2017-09-30,Consumer Discretionary,2,10,0.2
base_equal_top10,2017-09-30,Consumer Staples,2,10,0.2
base_equal_top10,2017-09-30,Financials,2,10,0.2
base_equal_top10,2017-09-30,Industrials,4,10,0.4
base_equal_top10,2017-10-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2017-10-31,Consumer Staples,2,10,0.2
base_equal_top10,2017-10-31,Financials,1,10,0.1
base_equal_top10,2017-10-31,Health Care,1,10,0.1
base_equal_top10,2017-10-31,Industrials,3,10,0.3
base_equal_top10,2017-10-31,Information Technology,1,10,0.1
base_equal_top10,2017-11-30,Consumer Discretionary,3,10,0.3
base_equal_top10,2017-11-30,Financials,1,10,0.1
base_equal_top10,2017-11-30,Industrials,2,10,0.2
base_equal_top10,2017-11-30,Information Technology,4,10,0.4
base_equal_top10,2017-12-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2017-12-31,Consumer Staples,2,10,0.2
base_equal_top10,2017-12-31,Financials,3,10,0.3
base_equal_top10,2017-12-31,Industrials,2,10,0.2
base_equal_top10,2017-12-31,Information Technology,1,10,0.1
base_equal_top10,2018-01-31,Consumer Discretionary,3,10,0.3
base_equal_top10,2018-01-31,Consumer Staples,2,10,0.2
base_equal_top10,2018-01-31,Financials,2,10,0.2
base_equal_top10,2018-01-31,Industrials,3,10,0.3
base_equal_top10,2018-02-28,Consumer Discretionary,5,10,0.5
base_equal_top10,2018-02-28,Energy,1,10,0.1
base_equal_top10,2018-02-28,Financials,2,10,0.2
base_equal_top10,2018-02-28,Health Care,1,10,0.1
base_equal_top10,2018-02-28,Industrials,1,10,0.1
base_equal_top10,2018-03-31,Consumer Discretionary,1,10,0.1
base_equal_top10,2018-03-31,Energy,1,10,0.1
base_equal_top10,2018-03-31,Financials,2,10,0.2
base_equal_top10,2018-03-31,Health Care,2,10,0.2
base_equal_top10,2018-03-31,Information Technology,4,10,0.4
base_equal_top10,2018-04-30,Consumer Discretionary,2,10,0.2
base_equal_top10,2018-04-30,Energy,1,10,0.1
base_equal_top10,2018-04-30,Financials,1,10,0.1
base_equal_top10,2018-04-30,Industrials,6,10,0.6
base_equal_top10,2018-05-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2018-05-31,Energy,1,10,0.1
base_equal_top10,2018-05-31,Financials,2,10,0.2
base_equal_top10,2018-05-31,Industrials,4,10,0.4
base_equal_top10,2018-05-31,Materials,1,10,0.1
base_equal_top10,2018-06-30,Consumer Discretionary,2,10,0.2
base_equal_top10,2018-06-30,Energy,1,10,0.1
base_equal_top10,2018-06-30,Financials,1,10,0.1
base_equal_top10,2018-06-30,Industrials,4,10,0.4
base_equal_top10,2018-06-30,Information Technology,2,10,0.2
base_equal_top10,2018-07-31,Consumer Discretionary,3,10,0.3
base_equal_top10,2018-07-31,Energy,1,10,0.1
base_equal_top10,2018-07-31,Financials,1,10,0.1
base_equal_top10,2018-07-31,Health Care,1,10,0.1
base_equal_top10,2018-07-31,Industrials,2,10,0.2
base_equal_top10,2018-07-31,Information Technology,2,10,0.2
base_equal_top10,2018-08-31,Consumer Discretionary,4,10,0.4
base_equal_top10,2018-08-31,Consumer Staples,1,10,0.1
base_equal_top10,2018-08-31,Energy,1,10,0.1
base_equal_top10,2018-08-31,Industrials,3,10,0.3
base_equal_top10,2018-08-31,Information Technology,1,10,0.1
base_equal_top10,2018-09-30,Consumer Discretionary,4,10,0.4
base_equal_top10,2018-09-30,Consumer Staples,1,10,0.1
base_equal_top10,2018-09-30,Energy,1,10,0.1
base_equal_top10,2018-09-30,Financials,1,10,0.1
base_equal_top10,2018-09-30,Industrials,2,10,0.2
base_equal_top10,2018-09-30,Information Technology,1,10,0.1
base_equal_top10,2018-10-31,Consumer Discretionary,3,10,0.3
base_equal_top10,2018-10-31,Energy,1,10,0.1
base_equal_top10,2018-10-31,Financials,3,10,0.3
base_equal_top10,2018-10-31,Industrials,1,10,0.1
base_equal_top10,2018-10-31,Information Technology,2,10,0.2
base_equal_top10,2018-11-30,Consumer Discretionary,2,10,0.2
base_equal_top10,2018-11-30,Consumer Staples,1,10,0.1
base_equal_top10,2018-11-30,Financials,3,10,0.3
base_equal_top10,2018-11-30,Health Care,1,10,0.1
base_equal_top10,2018-11-30,Industrials,2,10,0.2
base_equal_top10,2018-11-30,Information Technology,1,10,0.1
base_equal_top10,2018-12-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2018-12-31,Consumer Staples,1,10,0.1
base_equal_top10,2018-12-31,Financials,2,10,0.2
base_equal_top10,2018-12-31,Health Care,1,10,0.1
base_equal_top10,2018-12-31,Industrials,1,10,0.1
base_equal_top10,2018-12-31,Information Technology,1,10,0.1
base_equal_top10,2018-12-31,Utilities,2,10,0.2
base_equal_top10,2019-01-31,Communication Services,1,10,0.1
base_equal_top10,2019-01-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2019-01-31,Consumer Staples,1,10,0.1
base_equal_top10,2019-01-31,Financials,2,10,0.2
base_equal_top10,2019-01-31,Health Care,1,10,0.1
base_equal_top10,2019-01-31,Industrials,1,10,0.1
base_equal_top10,2019-01-31,Information Technology,1,10,0.1
base_equal_top10,2019-01-31,Utilities,1,10,0.1
base_equal_top10,2019-02-28,Consumer Discretionary,3,10,0.3
base_equal_top10,2019-02-28,Energy,1,10,0.1
base_equal_top10,2019-02-28,Financials,3,10,0.3
base_equal_top10,2019-02-28,Industrials,1,10,0.1
base_equal_top10,2019-02-28,Information Technology,1,10,0.1
base_equal_top10,2019-02-28,Utilities,1,10,0.1
base_equal_top10,2019-03-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2019-03-31,Financials,3,10,0.3
base_equal_top10,2019-03-31,Health Care,2,10,0.2
base_equal_top10,2019-03-31,Information Technology,2,10,0.2
base_equal_top10,2019-03-31,Utilities,1,10,0.1
base_equal_top10,2019-04-30,Consumer Discretionary,2,10,0.2
base_equal_top10,2019-04-30,Consumer Staples,1,10,0.1
base_equal_top10,2019-04-30,Energy,1,10,0.1
base_equal_top10,2019-04-30,Financials,1,10,0.1
base_equal_top10,2019-04-30,Industrials,3,10,0.3
base_equal_top10,2019-04-30,Information Technology,2,10,0.2
base_equal_top10,2019-05-31,Consumer Discretionary,4,10,0.4
base_equal_top10,2019-05-31,Consumer Staples,3,10,0.3
base_equal_top10,2019-05-31,Health Care,1,10,0.1
base_equal_top10,2019-05-31,Information Technology,1,10,0.1
base_equal_top10,2019-05-31,Real Estate,1,10,0.1
base_equal_top10,2019-06-30,Consumer Discretionary,1,10,0.1
base_equal_top10,2019-06-30,Consumer Staples,3,10,0.3
base_equal_top10,2019-06-30,Financials,3,10,0.3
base_equal_top10,2019-06-30,Health Care,1,10,0.1
base_equal_top10,2019-06-30,Industrials,2,10,0.2
base_equal_top10,2019-07-31,Consumer Discretionary,3,10,0.3
base_equal_top10,2019-07-31,Financials,4,10,0.4
base_equal_top10,2019-07-31,Health Care,2,10,0.2
base_equal_top10,2019-07-31,Industrials,1,10,0.1
base_equal_top10,2019-08-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2019-08-31,Consumer Staples,2,10,0.2
base_equal_top10,2019-08-31,Financials,3,10,0.3
base_equal_top10,2019-08-31,Health Care,1,10,0.1
base_equal_top10,2019-08-31,Industrials,1,10,0.1
base_equal_top10,2019-08-31,Information Technology,1,10,0.1
base_equal_top10,2019-09-30,Consumer Discretionary,2,10,0.2
base_equal_top10,2019-09-30,Consumer Staples,1,10,0.1
base_equal_top10,2019-09-30,Financials,4,10,0.4
base_equal_top10,2019-09-30,Health Care,1,10,0.1
base_equal_top10,2019-09-30,Industrials,1,10,0.1
base_equal_top10,2019-09-30,Information Technology,1,10,0.1
base_equal_top10,2019-10-31,Consumer Discretionary,3,10,0.3
base_equal_top10,2019-10-31,Financials,2,10,0.2
base_equal_top10,2019-10-31,Health Care,1,10,0.1
base_equal_top10,2019-10-31,Industrials,3,10,0.3
base_equal_top10,2019-10-31,Information Technology,1,10,0.1
base_equal_top10,2019-11-30,Consumer Discretionary,2,10,0.2
base_equal_top10,2019-11-30,Consumer Staples,1,10,0.1
base_equal_top10,2019-11-30,Financials,2,10,0.2
base_equal_top10,2019-11-30,Health Care,1,10,0.1
base_equal_top10,2019-11-30,Industrials,1,10,0.1
base_equal_top10,2019-11-30,Information Technology,3,10,0.3
base_equal_top10,2019-12-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2019-12-31,Financials,2,10,0.2
base_equal_top10,2019-12-31,Health Care,1,10,0.1
base_equal_top10,2019-12-31,Industrials,1,10,0.1
base_equal_top10,2019-12-31,Information Technology,4,10,0.4
base_equal_top10,2020-01-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2020-01-31,Financials,3,10,0.3
base_equal_top10,2020-01-31,Health Care,1,10,0.1
base_equal_top10,2020-01-31,Industrials,2,10,0.2
base_equal_top10,2020-01-31,Information Technology,2,10,0.2
base_equal_top10,2020-02-29,Consumer Discretionary,2,10,0.2
base_equal_top10,2020-02-29,Financials,4,10,0.4
base_equal_top10,2020-02-29,Industrials,2,10,0.2
base_equal_top10,2020-02-29,Information Technology,2,10,0.2
base_equal_top10,2020-03-31,Financials,3,10,0.3
base_equal_top10,2020-03-31,Industrials,4,10,0.4
base_equal_top10,2020-03-31,Information Technology,2,10,0.2
base_equal_top10,2020-03-31,Materials,1,10,0.1
base_equal_top10,2020-04-30,Consumer Discretionary,1,10,0.1
base_equal_top10,2020-04-30,Consumer Staples,1,10,0.1
base_equal_top10,2020-04-30,Financials,2,10,0.2
base_equal_top10,2020-04-30,Health Care,4,10,0.4
base_equal_top10,2020-04-30,Information Technology,1,10,0.1
base_equal_top10,2020-04-30,Materials,1,10,0.1
base_equal_top10,2020-05-31,Consumer Discretionary,1,10,0.1
base_equal_top10,2020-05-31,Financials,2,10,0.2
base_equal_top10,2020-05-31,Health Care,2,10,0.2
base_equal_top10,2020-05-31,Information Technology,4,10,0.4
base_equal_top10,2020-05-31,Materials,1,10,0.1
base_equal_top10,2020-06-30,Communication Services,1,10,0.1
base_equal_top10,2020-06-30,Consumer Discretionary,2,10,0.2
base_equal_top10,2020-06-30,Financials,2,10,0.2
base_equal_top10,2020-06-30,Information Technology,5,10,0.5
base_equal_top10,2020-07-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2020-07-31,Health Care,4,10,0.4
base_equal_top10,2020-07-31,Industrials,1,10,0.1
base_equal_top10,2020-07-31,Information Technology,2,10,0.2
base_equal_top10,2020-07-31,Materials,1,10,0.1
base_equal_top10,2020-08-31,Consumer Discretionary,3,10,0.3
base_equal_top10,2020-08-31,Financials,1,10,0.1
base_equal_top10,2020-08-31,Health Care,1,10,0.1
base_equal_top10,2020-08-31,Industrials,1,10,0.1
base_equal_top10,2020-08-31,Information Technology,3,10,0.3
base_equal_top10,2020-08-31,Utilities,1,10,0.1
base_equal_top10,2020-09-30,Consumer Discretionary,2,10,0.2
base_equal_top10,2020-09-30,Consumer Staples,1,10,0.1
base_equal_top10,2020-09-30,Financials,2,10,0.2
base_equal_top10,2020-09-30,Health Care,3,10,0.3
base_equal_top10,2020-09-30,Information Technology,1,10,0.1
base_equal_top10,2020-09-30,Utilities,1,10,0.1
base_equal_top10,2020-10-31,Consumer Discretionary,3,10,0.3
base_equal_top10,2020-10-31,Consumer Staples,2,10,0.2
base_equal_top10,2020-10-31,Financials,1,10,0.1
base_equal_top10,2020-10-31,Industrials,3,10,0.3
base_equal_top10,2020-10-31,Utilities,1,10,0.1
base_equal_top10,2020-11-30,Consumer Discretionary,3,10,0.3
base_equal_top10,2020-11-30,Consumer Staples,1,10,0.1
base_equal_top10,2020-11-30,Financials,1,10,0.1
base_equal_top10,2020-11-30,Health Care,2,10,0.2
base_equal_top10,2020-11-30,Information Technology,3,10,0.3
base_equal_top10,2020-12-31,Communication Services,1,10,0.1
base_equal_top10,2020-12-31,Consumer Discretionary,1,10,0.1
base_equal_top10,2020-12-31,Consumer Staples,1,10,0.1
base_equal_top10,2020-12-31,Financials,1,10,0.1
base_equal_top10,2020-12-31,Health Care,1,10,0.1
base_equal_top10,2020-12-31,Industrials,2,10,0.2
base_equal_top10,2020-12-31,Information Technology,3,10,0.3
base_equal_top10,2021-01-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2021-01-31,Health Care,3,10,0.3
base_equal_top10,2021-01-31,Industrials,1,10,0.1
base_equal_top10,2021-01-31,Information Technology,4,10,0.4
base_equal_top10,2021-02-28,Communication Services,2,10,0.2
base_equal_top10,2021-02-28,Consumer Discretionary,2,10,0.2
base_equal_top10,2021-02-28,Financials,1,10,0.1
base_equal_top10,2021-02-28,Health Care,2,10,0.2
base_equal_top10,2021-02-28,Industrials,1,10,0.1
base_equal_top10,2021-02-28,Information Technology,1,10,0.1
base_equal_top10,2021-02-28,Materials,1,10,0.1
base_equal_top10,2021-03-31,Communication Services,1,10,0.1
base_equal_top10,2021-03-31,Consumer Discretionary,4,10,0.4
base_equal_top10,2021-03-31,Consumer Staples,1,10,0.1
base_equal_top10,2021-03-31,Energy,2,10,0.2
base_equal_top10,2021-03-31,Financials,1,10,0.1
base_equal_top10,2021-03-31,Information Technology,1,10,0.1
base_equal_top10,2021-04-30,Consumer Discretionary,3,10,0.3
base_equal_top10,2021-04-30,Consumer Staples,2,10,0.2
base_equal_top10,2021-04-30,Financials,1,10,0.1
base_equal_top10,2021-04-30,Industrials,2,10,0.2
base_equal_top10,2021-04-30,Information Technology,2,10,0.2
base_equal_top10,2021-05-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2021-05-31,Consumer Staples,2,10,0.2
base_equal_top10,2021-05-31,Energy,1,10,0.1
base_equal_top10,2021-05-31,Financials,1,10,0.1
base_equal_top10,2021-05-31,Health Care,1,10,0.1
base_equal_top10,2021-05-31,Industrials,1,10,0.1
base_equal_top10,2021-05-31,Information Technology,1,10,0.1
base_equal_top10,2021-05-31,Materials,1,10,0.1
base_equal_top10,2021-06-30,Consumer Discretionary,3,10,0.3
base_equal_top10,2021-06-30,Consumer Staples,2,10,0.2
base_equal_top10,2021-06-30,Energy,1,10,0.1
base_equal_top10,2021-06-30,Health Care,1,10,0.1
base_equal_top10,2021-06-30,Industrials,1,10,0.1
base_equal_top10,2021-06-30,Materials,2,10,0.2
base_equal_top10,2021-07-31,Consumer Discretionary,4,10,0.4
base_equal_top10,2021-07-31,Consumer Staples,2,10,0.2
base_equal_top10,2021-07-31,Financials,1,10,0.1
base_equal_top10,2021-07-31,Health Care,1,10,0.1
base_equal_top10,2021-07-31,Industrials,2,10,0.2
base_equal_top10,2021-08-31,Consumer Discretionary,4,10,0.4
base_equal_top10,2021-08-31,Consumer Staples,2,10,0.2
base_equal_top10,2021-08-31,Financials,1,10,0.1
base_equal_top10,2021-08-31,Health Care,1,10,0.1
base_equal_top10,2021-08-31,Industrials,1,10,0.1
base_equal_top10,2021-08-31,Information Technology,1,10,0.1
base_equal_top10,2021-09-30,Consumer Discretionary,3,10,0.3
base_equal_top10,2021-09-30,Financials,1,10,0.1
base_equal_top10,2021-09-30,Health Care,3,10,0.3
base_equal_top10,2021-09-30,Industrials,1,10,0.1
base_equal_top10,2021-09-30,Information Technology,2,10,0.2
base_equal_top10,2021-10-31,Consumer Discretionary,4,10,0.4
base_equal_top10,2021-10-31,Energy,2,10,0.2
base_equal_top10,2021-10-31,Financials,2,10,0.2
base_equal_top10,2021-10-31,Health Care,2,10,0.2
base_equal_top10,2021-11-30,Consumer Discretionary,3,10,0.3
base_equal_top10,2021-11-30,Consumer Staples,1,10,0.1
base_equal_top10,2021-11-30,Energy,2,10,0.2
base_equal_top10,2021-11-30,Information Technology,1,10,0.1
base_equal_top10,2021-11-30,Materials,2,10,0.2
base_equal_top10,2021-11-30,Real Estate,1,10,0.1
base_equal_top10,2021-12-31,Consumer Discretionary,4,10,0.4
base_equal_top10,2021-12-31,Energy,1,10,0.1
base_equal_top10,2021-12-31,Financials,2,10,0.2
base_equal_top10,2021-12-31,Health Care,1,10,0.1
base_equal_top10,2021-12-31,Information Technology,2,10,0.2
base_equal_top10,2022-01-31,Consumer Discretionary,4,10,0.4
base_equal_top10,2022-01-31,Health Care,1,10,0.1
base_equal_top10,2022-01-31,Industrials,3,10,0.3
base_equal_top10,2022-01-31,Information Technology,1,10,0.1
base_equal_top10,2022-01-31,Materials,1,10,0.1
base_equal_top10,2022-02-28,Consumer Discretionary,3,10,0.3
base_equal_top10,2022-02-28,Consumer Staples,3,10,0.3
base_equal_top10,2022-02-28,Energy,1,10,0.1
base_equal_top10,2022-02-28,Health Care,1,10,0.1
base_equal_top10,2022-02-28,Information Technology,2,10,0.2
base_equal_top10,2022-03-31,Consumer Discretionary,1,10,0.1
base_equal_top10,2022-03-31,Consumer Staples,1,10,0.1
base_equal_top10,2022-03-31,Energy,3,10,0.3
base_equal_top10,2022-03-31,Health Care,1,10,0.1
base_equal_top10,2022-03-31,Materials,4,10,0.4
base_equal_top10,2022-04-30,Consumer Discretionary,2,10,0.2
base_equal_top10,2022-04-30,Consumer Staples,2,10,0.2
base_equal_top10,2022-04-30,Energy,1,10,0.1
base_equal_top10,2022-04-30,Health Care,2,10,0.2
base_equal_top10,2022-04-30,Information Technology,2,10,0.2
base_equal_top10,2022-04-30,Materials,1,10,0.1
base_equal_top10,2022-05-31,Consumer Staples,3,10,0.3
base_equal_top10,2022-05-31,Energy,3,10,0.3
base_equal_top10,2022-05-31,Health Care,1,10,0.1
base_equal_top10,2022-05-31,Materials,2,10,0.2
base_equal_top10,2022-05-31,Utilities,1,10,0.1
base_equal_top10,2022-06-30,Consumer Staples,2,10,0.2
base_equal_top10,2022-06-30,Financials,1,10,0.1
base_equal_top10,2022-06-30,Health Care,4,10,0.4
base_equal_top10,2022-06-30,Industrials,1,10,0.1
base_equal_top10,2022-06-30,Information Technology,2,10,0.2
base_equal_top10,2022-07-31,Consumer Staples,4,10,0.4
base_equal_top10,2022-07-31,Energy,4,10,0.4
base_equal_top10,2022-07-31,Health Care,1,10,0.1
base_equal_top10,2022-07-31,Information Technology,1,10,0.1
base_equal_top10,2022-08-31,Consumer Staples,1,10,0.1
base_equal_top10,2022-08-31,Health Care,2,10,0.2
base_equal_top10,2022-08-31,Industrials,1,10,0.1
base_equal_top10,2022-08-31,Information Technology,4,10,0.4
base_equal_top10,2022-08-31,Materials,2,10,0.2
base_equal_top10,2022-09-30,Consumer Staples,2,10,0.2
base_equal_top10,2022-09-30,Health Care,2,10,0.2
base_equal_top10,2022-09-30,Industrials,1,10,0.1
base_equal_top10,2022-09-30,Information Technology,4,10,0.4
base_equal_top10,2022-09-30,Utilities,1,10,0.1
base_equal_top10,2022-10-31,Consumer Staples,1,10,0.1
base_equal_top10,2022-10-31,Energy,2,10,0.2
base_equal_top10,2022-10-31,Health Care,4,10,0.4
base_equal_top10,2022-10-31,Information Technology,2,10,0.2
base_equal_top10,2022-10-31,Materials,1,10,0.1
base_equal_top10,2022-11-30,Consumer Staples,1,10,0.1
base_equal_top10,2022-11-30,Energy,4,10,0.4
base_equal_top10,2022-11-30,Financials,1,10,0.1
base_equal_top10,2022-11-30,Health Care,2,10,0.2
base_equal_top10,2022-11-30,Information Technology,2,10,0.2
base_equal_top10,2022-12-31,Consumer Staples,1,10,0.1
base_equal_top10,2022-12-31,Energy,4,10,0.4
base_equal_top10,2022-12-31,Financials,2,10,0.2
base_equal_top10,2022-12-31,Health Care,1,10,0.1
base_equal_top10,2022-12-31,Materials,2,10,0.2
base_equal_top10,2023-01-31,Consumer Staples,2,10,0.2
base_equal_top10,2023-01-31,Energy,3,10,0.3
base_equal_top10,2023-01-31,Financials,1,10,0.1
base_equal_top10,2023-01-31,Health Care,2,10,0.2
base_equal_top10,2023-01-31,Information Technology,2,10,0.2
base_equal_top10,2023-02-28,Consumer Staples,2,10,0.2
base_equal_top10,2023-02-28,Energy,1,10,0.1
base_equal_top10,2023-02-28,Financials,1,10,0.1
base_equal_top10,2023-02-28,Health Care,3,10,0.3
base_equal_top10,2023-02-28,Information Technology,2,10,0.2
base_equal_top10,2023-02-28,Materials,1,10,0.1
base_equal_top10,2023-03-31,Consumer Discretionary,2,10,0.2
base_equal_top10,2023-03-31,Consumer Staples,1,10,0.1
base_equal_top10,2023-03-31,Energy,1,10,0.1
base_equal_top10,2023-03-31,Financials,1,10,0.1
base_equal_top10,2023-03-31,Health Care,2,10,0.2
base_equal_top10,2023-03-31,Industrials,1,10,0.1
base_equal_top10,2023-03-31,Information Technology,2,10,0.2
base_equal_top10,2023-04-30,Consumer Discretionary,2,10,0.2
base_equal_top10,2023-04-30,Consumer Staples,1,10,0.1
base_equal_top10,2023-04-30,Energy,1,10,0.1
base_equal_top10,2023-04-30,Health Care,2,10,0.2
base_equal_top10,2023-04-30,Industrials,2,10,0.2
base_equal_top10,2023-04-30,Information Technology,2,10,0.2
base_equal_top10,2023-05-31,Consumer Discretionary,3,10,0.3
base_equal_top10,2023-05-31,Consumer Staples,2,10,0.2
base_equal_top10,2023-05-31,Energy,1,10,0.1
base_equal_top10,2023-05-31,Health Care,2,10,0.2
base_equal_top10,2023-05-31,Industrials,1,10,0.1
base_equal_top10,2023-05-31,Information Technology,1,10,0.1
base_equal_top10,2023-06-30,Consumer Discretionary,2,10,0.2
